172.30.1.52 - - [04/Feb/2021:16:22:47 +0900] "GET /MVCBoard/MVC/writeForm.do?num=7&ref=4&re_step=3&re_level=2 HTTP/1.1" 200 1969
172.30.1.52 - - [04/Feb/2021:16:23:02 +0900] "GET /MVCBoard/MVC/content.do?num=8&pageNum=1 HTTP/1.1" 200 2515
172.30.1.52 - - [04/Feb/2021:16:23:03 +0900] "GET /MVCBoard/MVC/content.do?num=8&pageNum=1 HTTP/1.1" 200 2515
172.30.1.52 - - [04/Feb/2021:16:23:04 +0900] "GET /MVCBoard/MVC/writeForm.do?num=8&ref=4&re_step=2&re_level=2 HTTP/1.1" 200 1969
172.30.1.52 - - [04/Feb/2021:16:23:36 +0900] "GET /MVCBoard/MVC/content.do?num=7&pageNum=1 HTTP/1.1" 200 2540
172.30.1.52 - - [04/Feb/2021:16:23:36 +0900] "GET /MVCBoard/MVC/content.do?num=7&pageNum=1 HTTP/1.1" 200 2540
172.30.1.52 - - [04/Feb/2021:16:23:38 +0900] "GET /MVCBoard/MVC/writeForm.do?num=7&ref=4&re_step=3&re_level=2 HTTP/1.1" 200 1969
172.30.1.52 - - [04/Feb/2021:16:23:52 +0900] "GET /MVCBoard/MVC/content.do?num=6&pageNum=1 HTTP/1.1" 200 2557
172.30.1.52 - - [04/Feb/2021:16:23:53 +0900] "GET /MVCBoard/MVC/content.do?num=6&pageNum=1 HTTP/1.1" 200 2557
172.30.1.52 - - [04/Feb/2021:16:23:54 +0900] "GET /MVCBoard/MVC/writeForm.do?num=6&ref=4&re_step=1&re_level=1 HTTP/1.1" 200 1969
172.30.1.52 - - [04/Feb/2021:16:24:55 +0900] "GET /MVCBoard/MVC/writeForm.do HTTP/1.1" 200 1948
172.30.1.52 - - [04/Feb/2021:17:37:04 +0900] "GET /MVCBoard/MVC/list.do?pageNum=2 HTTP/1.1" 200 5538
172.30.1.52 - - [04/Feb/2021:17:37:04 +0900] "GET /MVCBoard/MVC/images/level.gif HTTP/1.1" 304 -
172.30.1.52 - - [04/Feb/2021:17:37:04 +0900] "GET /MVCBoard/MVC/images/re.gif HTTP/1.1" 304 -
172.30.1.52 - - [04/Feb/2021:17:37:06 +0900] "GET /MVCBoard/MVC/list.do?pageNum=1 HTTP/1.1" 200 7620
172.30.1.52 - - [04/Feb/2021:17:37:06 +0900] "GET /MVCBoard/MVC/images/hot.gif HTTP/1.1" 304 -
172.30.1.52 - - [04/Feb/2021:17:37:40 +0900] "GET /MVCBoard/MVC/content.do?num=8&pageNum=1 HTTP/1.1" 200 2545
